room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
10560180,1461,52624287,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,80,,Apartment in Kilimani,16:49.2,-1.295013,36.7872,0101000020E6100000A2B437F8C26442404C512E8D5FB8F4BF
8359097,1461,38666955,Entire home/apt,,Kenya,,Nairobi,3,4.5,4,3,,90,,Great apartment in Yaya area.,16:48.1,-1.294067,36.788149,0101000020E610000003B00111E264424048533D997FB4F4BF
15050470,1461,95120567,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,85,,FloCan house,16:48.1,-1.295053,36.789992,0101000020E6100000020D36751E6542401363997E89B8F4BF
9490735,1461,22518066,Entire home/apt,,Kenya,,Nairobi,22,0,6,3,,100,,2&3 bed charming furnished Apartmt,16:48.1,-1.294449,36.786974,0101000020E6100000B2666490BB6442403F70952710B6F4BF
8572843,1461,45119573,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,100,,"Lovely 3 bedroom, Nairobi, riara rd",16:43.2,-1.296182,36.765492,0101000020E6100000C1AC50A4FB614240389F3A5629BDF4BF
10196523,1461,42308955,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,95,,Discovery Home Treasures,16:43.2,-1.291426,36.822898,0101000020E6100000CFF8BEB854694240FA43334FAEA9F4BF
15949428,1461,103540174,Entire home/apt,,Kenya,,Nairobi,24,0,4,2,,100,,Bright Spacious 2 Bedroom Apartment,16:42.0,-1.263568,36.743221,0101000020E6100000A759A0DD215F4240A35A44149337F4BF
15784785,1461,10073622,Entire home/apt,,Kenya,,Nairobi,0,0,3,1,,90,,Furnished Guest House with garden Kilimani area,16:38.8,-1.295613,36.787174,0101000020E610000079211D1EC2644240F25B74B2D4BAF4BF
17694301,1461,25778897,Entire home/apt,,Kenya,,Nairobi,0,0,6,2,,85,,Tastefully furnished apartment,16:38.8,-1.288104,36.768606,0101000020E610000033C170AE616242406D8C9DF0129CF4BF
19754810,1461,69588409,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,90,,The Garden Cottage,16:35.3,-1.23383,36.76395,0101000020E6100000BDE3141DC9614240CB2DAD86C4BDF3BF
15512199,1461,99671438,Entire home/apt,,Kenya,,Kwale,35,0,6,3,,84,,Diani beach nearby apartment,16:33.8,-4.288486,39.584042,0101000020E6100000C6BE64E3C1CA4340596ABDDF682711C0
10673428,1461,55132853,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,82,,Villa Simba,16:33.8,-4.361616,39.556436,0101000020E610000095287B4B39C7434062D7F6764B7211C0
14765724,1461,90784860,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,82,,Diani Dream Home,16:32.7,-4.302118,39.577531,0101000020E61000008DB62A89ECC94340B821C66B5E3511C0
16979734,1461,106827211,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,90,,Maweni Villa,16:32.7,-4.298943,39.573856,0101000020E6100000834E081D74C94340F778211D1E3211C0
16979646,1461,106827211,Entire home/apt,,Kenya,,Kwale,31,0,4,2,,90,,Maweni Villa,16:32.7,-4.298565,39.572455,0101000020E610000041B7973446C94340C4EBFA05BB3111C0
16979468,1461,106827211,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,90,,Maweni Villa,16:32.7,-4.299098,39.572136,0101000020E6100000A06EA0C03BC943402F3201BF463211C0
18165075,1461,3346115,Entire home/apt,,Kenya,,Mombasa,0,0,6,3,,83,,Beautiful and Cozy Apartment,16:32.7,-4.024179,39.719915,0101000020E61000002E73BA2C26DC4340FCFF3861C21810C0
14028631,1461,83976802,Entire home/apt,,Kenya,,Mombasa,1,0,8,4,,100,,"Spacious, private,cozy house with great view",16:32.7,-4.054987,39.682289,0101000020E6100000D4B5F63E55D7434013D21A834E3810C0
16733157,1461,110766979,Entire home/apt,,Kenya,,Mombasa,3,4,5,2,,87,,Apartment with a view in Nyali close to everything,16:32.7,-4.026725,39.719526,0101000020E6100000944F8F6D19DC434041F163CC5D1B10C0
16183738,1461,54302788,Entire home/apt,,Kenya,,Mombasa,0,0,5,2,,100,,Sunset Holiday Appartments,16:32.7,-3.968833,39.747768,0101000020E6100000677FA0DCB6DF4340D84812842BC00FC0
14662921,1461,63452661,Entire home/apt,,Kenya,,Kilifi,0,0,4,2,,100,,Mayungu,16:31.2,-3.257705,40.123805,0101000020E6100000670A9DD7D80F44401D2098A3C70F0AC0
7961043,1461,41994866,Entire home/apt,,Kenya,,Kwale,2,0,4,2,,85,,Diani Pearl Luxury Apartments,16:29.7,-4.309079,39.57518,0101000020E61000001AA88C7F9FC94340838593347F3C11C0
17412710,1461,2787227,Entire home/apt,,Kenya,,Kwale,2,0,4,2,,85,,Little Paradise in Diani Beach,16:28.7,-4.280554,39.586696,0101000020E6100000D658C2DA18CB4340460C3B8C491F11C0
7795603,1461,40933950,Entire home/apt,,Kenya,,Kwale,3,5,6,2,,90,,"DIANI BEACH, ZANIA VILLA 2BDR - 2 mins to beach",16:28.7,-4.345236,39.561934,0101000020E610000057410C74EDC74340809BC58B856111C0
15002056,1461,3775806,Entire home/apt,,Kenya,,Kwale,2,0,10,5,,98,,Villa Palms mit Privatpool Diani Beach,16:25.6,-4.319276,39.564467,0101000020E6100000EB55647440C843403E97A949F04611C0
16183710,1461,105675126,Entire home/apt,,Kenya,,Kilifi,0,0,4,2,,88,,2 bedroom in Serene neighborhood in Mtwapa,16:13.7,-3.934754,39.751246,0101000020E61000001BA034D428E0434004711E4E607A0FC0
14831891,1461,168115,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,90,,Elegant Farmhouse-Style Family Home in Karen,16:13.7,-1.360813,36.720146,0101000020E6100000302C7FBE2D5C4240DF8B2FDAE3C5F5BF
16036272,1461,104345854,Entire home/apt,,Kenya,,Mombasa,1,0,2,1,,85,,Royal Sultan Apartment,16:13.7,-4.024504,39.7209,0101000020E6100000DCD7817346DC4340187C9A93171910C0
17754910,1461,42308955,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,Amazing lodge,16:13.7,-1.29543,36.785157,0101000020E6100000DC9C4A0680644240D21DC4CE14BAF4BF
3406842,1461,17060449,Entire home/apt,,Kenya,,Mombasa,0,0,4,2,,95,,Cottage Villa,16:13.7,-4.02007,39.721799,0101000020E61000008BA4DDE863DC4340DB85E63A8D1410C0
18289435,1461,100774936,Entire home/apt,,Kenya,,Kilifi,0,0,5,2,,100,,The Village,16:13.7,-3.205489,40.106512,0101000020E6100000D7506A2FA20D44408080B56AD7A409C0
2225552,1461,187564,Entire home/apt,,Kenya,,Machakos,3,2.5,4,2,,100,,Modern 2 BD with free airportpickup,16:13.7,-1.363807,36.912642,0101000020E61000005F7AFB73D1744240DAE4F04927D2F5BF
16797488,1461,103929452,Entire home/apt,,Kenya,,Mombasa,0,0,4,2,,100,,Naidu apartment Mombasa,16:13.7,-3.963237,39.74954,0101000020E61000009D853DEDF0DF43409160AA99B5B40FC0
10167163,1461,52192737,Entire home/apt,,Kenya,,Nairobi,1,0,6,3,,100,,BETHEL HOUSE : The place to be!,16:11.9,-1.294147,36.788472,0101000020E6100000E6E786A6EC644240D576137CD3B4F4BF
5112102,1461,26414314,Entire home/apt,,Kenya,,Nakuru,0,0,6,3,,90,,Three Bedroom Furnished Apartment Milimani Nakuru,16:11.9,-0.281311,36.100657,0101000020E6100000868E1D54E20C4240D65240DAFF00D2BF
6364964,1461,22518066,Entire home/apt,,Kenya,,Nairobi,5,5,6,3,,100,,2/3 bedroom apartment fully Furnished,16:11.9,-1.292449,36.787151,0101000020E6100000C1012D5DC16442406AF7AB00DFADF4BF
11127071,1461,57822029,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,100,,"we offer 1,2,3 bedooms furnished",16:11.9,-1.294623,36.788292,0101000020E610000066D993C0E6644240FA635A9BC6B6F4BF
6608824,1461,34414659,Entire home/apt,,Kenya,,Nairobi,4,5,3,2,,87,,great apt w spacious sunny balcony,16:11.9,-1.286129,36.786073,0101000020E610000062A2410A9E644240B5FE9600FC93F4BF
16992841,1461,113816666,Entire home/apt,,Kenya,,Kilifi,22,0,6,3,,83,,Attico elegante immerso nel verde,16:11.9,-3.218918,40.117724,0101000020E610000027FA7C94110F4440BB0B941458C009C0
11027990,1461,42308955,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,Exotic home best for you,16:11.9,-1.288288,36.781922,0101000020E6100000EF022505166442409A44BDE0D39CF4BF
19189263,1461,130304766,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,82,,MPENZI WANGU -ROMANTIC HOUSE-,16:11.9,-4.27509,39.591957,0101000020E6100000B3D1393FC5CB434099D36531B11911C0
15805295,1461,102278369,Entire home/apt,,Kenya,,Nairobi,1,0,8,4,,85,,Peony Pride,16:11.9,-1.290384,36.763124,0101000020E61000007765170CAE614240B28174B169A5F4BF
16399007,1461,100128355,Entire home/apt,,Kenya,,Mombasa,0,0,16,3,,100,,Flat De Exquisite -  3 bedroom air-con avail,16:11.9,-4.018067,39.705337,0101000020E610000052D4997B48DA43401E8CD827801210C0
11447477,1461,42763869,Entire home/apt,,Kenya,,Nairobi,0,0,2,2,,100,,Two bedroom furnished apartments,16:11.8,-1.291239,36.822556,0101000020E61000007590D78349694240AC1DC539EAA8F4BF
10865089,1461,56287047,Entire home/apt,,Kenya,,Mombasa,0,0,10,3,,100,,Sunset Paradise Ruwenzori 7,16:11.8,-3.968245,39.750695,0101000020E6100000A72215C616E04340C91F0C3CF7BE0FC0
13169314,1461,73580899,Entire home/apt,,Kenya,,Nairobi,0,0,5,4,,85,,"Home away from Home in
Nanyuki Town",16:10.4,-1.300596,36.813911,0101000020E6100000656D533C2E68424046EF54C03DCFF4BF
16819504,1461,111896561,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,100,,Three bedroom furnished & serviced apartment,16:10.3,-1.277946,36.783965,0101000020E6100000B51A12F75864424040DD40817772F4BF
9225335,1461,47949763,Entire home/apt,,Kenya,,Nairobi,0,0,2,2,,100,,Micasa Apartments,16:10.3,-1.26454,36.792396,0101000020E610000098BD6C3B6D654240CFBD874B8E3BF4BF
8638282,1461,45333369,Entire home/apt,,Kenya,,Nairobi,0,0,3,3,,100,,3 bedroom executive to let,16:10.3,-1.288898,36.794221,0101000020E6100000F165A208A9654240B2135E82539FF4BF
12554948,1461,68044363,Entire home/apt,,Kenya,,Mombasa,1,0,4,2,,97,,EXECUTIVE 2 BR APARTMENT,16:10.3,-3.964758,39.747058,0101000020E61000008B1BB7989FDF4340586FD40AD3B70FC0
15520098,1461,99761111,Entire home/apt,,Kenya,,Kilifi,1,0,7,3,,100,,The Luxury Villa Watamu,16:10.3,-3.345816,40.025277,0101000020E6100000A62BD8463C034440E277D32D3BC40AC0
4255509,1461,22083734,Entire home/apt,,Kenya,,Nairobi,0,0,7,4,,100,,4-Bedroom Luxury Apt in Lavington ,16:10.3,-1.294975,36.763818,0101000020E61000004E0CC9C9C46142409C33A2B437B8F4BF
10997665,1461,57068268,Entire home/apt,,Kenya,,Mombasa,0,0,4,2,,100,,"SHANZU BEACH APARTNT, SERENA, 402",16:10.3,-3.971574,39.748872,0101000020E6100000EF71A609DBDF4340B726DD96C8C50FC0
14984270,1461,92236793,Entire home/apt,,Kenya,,Kilifi,0,0,4,2,,100,,Delightful farm cottage,16:10.3,-3.861644,39.757259,0101000020E610000003CDE7DCEDE04340645B069CA5E40EC0
12226883,1461,65780334,Entire home/apt,,Kenya,,Mombasa,0,0,6,2,,95,,Cosy holiday beach home,16:10.3,-3.971179,39.749171,0101000020E6100000490ED8D5E4DF4340F17EDC7EF9C40FC0
12475707,1461,45259574,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,100,,Horse Stable Villa,16:10.3,-4.337436,39.554534,0101000020E6100000914259F8FAC64340E4F8A1D2885911C0
5542538,1461,28734352,Entire home/apt,,Kenya,,Kajiado,1,0,4,2,,85,,Masai House @ Kitengela Glass Art,16:10.3,-1.391153,36.81857,0101000020E61000004DBED9E6C668424074B7EBA52942F6BF
18466285,1461,87222495,Entire home/apt,,Kenya,,Kilifi,0,0,5,2,,100,,Beautiful serene holiday home,16:10.3,-3.948765,39.747846,0101000020E6100000E338F06AB9DF43402CB7B41A12970FC0
13560700,1461,77710929,Entire home/apt,,Kenya,,Kilifi,0,0,5,2,,93,,happy houses....  2 bedroomed apartments,16:10.3,-3.258085,40.124243,0101000020E6100000E3E0D231E70F44408DB454DE8E100AC0
16953818,1461,86707539,Entire home/apt,,Kenya,,Nairobi,15,0,6,3,,90,,Clean & Spacious Executive 3 bedrms,16:10.3,-1.336733,36.774577,0101000020E6100000ED9DD1562563424055BE67244263F5BF
16159469,1461,105473456,Entire home/apt,,Kenya,,Mombasa,0,0,5,2,,100,,Shanzu Beach Apartments,16:08.4,-3.971214,39.748727,0101000020E6100000EC504D49D6DF4340B8567BD80BC50FC0
6026213,1461,26011237,Entire home/apt,,Kenya,,Nairobi,1,0,4,2,,99,,Crystal Glow,16:08.4,-1.29491,36.774626,0101000020E6100000CE50DCF126634240B936548CF3B7F4BF
5436054,1461,28201709,Entire home/apt,,Kenya,,Nakuru,0,0,6,3,,100,,3 BHK Fully Furnished Apartment,16:08.4,-0.271868,36.05947,0101000020E6100000EB8B84B69C074240280D350A4966D1BF
15743630,1461,90988830,Entire home/apt,,Kenya,,Nairobi,0,0,5,2,,85,,Home and away,16:08.4,-1.287452,36.761472,0101000020E6100000EC681CEA7761424078B7B2446799F4BF
11314209,1461,59008023,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,100,,Elegantly Furnished Apartment,16:08.4,-1.274159,36.789823,0101000020E6100000765089EB186542400C772E8CF462F4BF
10536365,1461,48906906,Entire home/apt,,Kenya,,Nairobi,0,0,10,0,,100,,Ample Parking at Ngolu Heights,16:06.9,-1.287094,36.782069,0101000020E6100000931B45D61A644240910BCEE0EF97F4BF
17427573,1461,116801487,Entire home/apt,,Kenya,,Nairobi,0,0,1,0,,81,,Cijana Gardens Westlands off Scoollane Schoolgrove,16:05.4,-1.257611,36.799638,0101000020E6100000C651B9895A6642400D7041B62C1FF4BF
6696923,1461,7537747,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,Rosslyn lone tree 1br furnished,16:05.4,-1.215428,36.792314,0101000020E6100000DB148F8B6A65424073486AA16472F3BF
17469100,1461,100774936,Entire home/apt,,Kenya,,Kilifi,1,0,5,2,,100,,The Village at the Coastal Cool Malindi.,16:05.4,-3.204508,40.10723,0101000020E610000036936FB6B90D4440B7291E17D5A209C0
19094036,1461,131653907,Entire home/apt,,Kenya,,Kisumu,0,0,6,3,,100,,"hippo park villas, Kisumu.",16:05.4,-0.110458,34.749688,0101000020E6100000111AC1C6F55F4140A4E194B9F946BCBF
5415724,1461,28076459,Entire home/apt,,Kenya,,Machakos,0,0,4,3,,100,,Crystals over the park,16:05.4,-1.405495,36.943965,0101000020E6100000C9C859D8D378424077103B53E87CF6BF
9864373,1461,2145883,Entire home/apt,,Kenya,,Kilifi,1,0,4,1,,95,,Welcome to Malindi sleeps 4,16:05.3,-3.222092,40.122627,0101000020E6100000A54DD53DB20F444038A0A52BD8C609C0
15762653,1461,101919832,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,95,,3bedroom fully furnished apartment,16:05.3,-1.295989,36.757738,0101000020E6100000DE770C8FFD604240A69C2FF65EBCF4BF
15503113,1461,97355619,Entire home/apt,,Kenya,,Mombasa,1,0,5,2,,82,,Executive 2BD Sea View Apartment.,16:05.3,-3.972607,39.7479,0101000020E6100000D656EC2FBBDF4340A8E2C62DE6C70FC0
16001431,1461,104013009,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,"Salmiya Place, Valley Arcade",16:05.3,-1.290568,36.767894,0101000020E6100000B665C0594A624240DE3994A12AA6F4BF
8658989,1461,45499854,Entire home/apt,,Kenya,,Laikipia,20,4.5,8,4,,127,,A beautiful house in Ol Pejeta,17:14.8,0.091874,36.771255,0101000020E610000030F0DC7BB8624240CF4A5AF10D85B73F
4782761,1461,24659403,Entire home/apt,,Kenya,,Nakuru,21,5,6,2,,130,,Charming cottage with garden,17:14.8,-0.833599,36.335093,0101000020E61000002C0FD253E42A4240444E5FCFD7ACEABF
16432226,1461,89703870,Entire home/apt,,Kenya,,Kwale,4,5,6,3,,130,,Stylish Villa III only 200 mt to white sand beach,17:14.8,-4.363683,39.55564,0101000020E6100000BA2C26361FC74340D671FC50697411C0
15546392,1461,55396633,Entire home/apt,,Kenya,,Kwale,3,5,4,2,,130,,"Tiwani Cottages, a secret oasis.",17:14.8,-4.240466,39.596258,0101000020E61000003BFDA02E52CC4340223317B83CF610C0
15710231,1461,81627619,Entire home/apt,,Kenya,,Laikipia,2,0,4,2,,134,,"Batian Apartment, Mount Kenya Wildlife Estate",17:14.8,0.064449,36.9767,0101000020E610000069006F81047D4240128942CBBA7FB03F
18303476,1461,126587496,Entire home/apt,,Kenya,,Kisumu,0,0,5,3,,100,,Milimani Gardens Apartment,16:05.3,-0.113405,34.748805,0101000020E6100000670A9DD7D85F4140F2EF332E1C08BDBF
17708056,1461,120260378,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,90,,Spacious 3 Br Apt in Lavington,16:05.3,-1.294122,36.759203,0101000020E610000036035C902D614240B98B3045B9B4F4BF
16404389,1461,94206319,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,100,,Gardens Furnished Apartments,16:05.3,-1.257795,36.798474,0101000020E6100000685A626534664240392861A6ED1FF4BF
17732231,1461,120915554,Entire home/apt,,Kenya,,Mombasa,0,0,4,2,,90,,Ocean View Apartment 2br,16:05.3,-4.025979,39.719395,0101000020E6100000F5F3A62215DC4340F9872D3D9A1A10C0
17708354,1461,113788896,Entire home/apt,,Kenya,,Kilifi,0,0,6,1,,90,,Vivi Comfort Home,16:03.5,-3.930728,39.746769,0101000020E61000005455682096DF43409CC58B8521720FC0
5062842,1461,26144914,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,100,,Ibiza living Nairobi.,16:03.5,-1.303678,36.816532,0101000020E61000009911DE1E84684240293C6876DDDBF4BF
9535831,1461,47604886,Entire home/apt,,Kenya,,Nairobi,0,0,4,1,,100,,Spacious 2 bedroom house,16:03.5,-1.246809,36.775359,0101000020E610000063D4B5F63E63424045BC75FEEDF2F3BF
18708697,1461,130072871,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,98,,"Beautifully furnished apartment in Nairobi, Kenya",16:03.5,-1.280143,36.786457,0101000020E6100000EA5A7B9FAA644240D540F339777BF4BF
14662295,1461,90694147,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,NEW! 5 STAR ACCOMODATION NEAR JKIA.,16:03.5,-1.307931,36.907927,0101000020E6100000E413B2F33674424010CB660E49EDF4BF
17374714,1461,117391807,Entire home/apt,,Kenya,,Nairobi,0,0,2,3,,90,,Salam furnished homes,16:03.5,-1.28705,36.784959,0101000020E6100000B6D95889796442409D11A5BDC197F4BF
19183750,1461,134187019,Entire home/apt,,Kenya,,Kajiado,0,0,3,1,,100,,BON APPETIT,16:03.5,-1.39552,36.764988,0101000020E61000008EEA7420EB6142406B9F8EC70C54F6BF
3635754,1461,18333854,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,99,,Fully Furnished 3 Bedroom Apartment,16:03.5,-1.330017,36.925383,0101000020E61000001EA33CF37276424009FCE1E7BF47F5BF
10058621,1461,51618539,Entire home/apt,,Kenya,,Kwale,0,0,2,1,,100,,The Rock Galana holiday apartments,16:03.5,-4.353464,39.55824,0101000020E6100000D6A8876874C74340DD408177F26911C0
5358535,1461,27643963,Entire home/apt,,Kenya,,Kilifi,1,0,4,2,,82,,Nyumba Melania,16:03.5,-3.331741,40.013999,0101000020E61000009E961FB8CA0144404EF04DD367A70AC0
14889421,1461,93408681,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,82,,Room with private bathroom in traditional cottage,16:01.0,-1.231647,36.757778,0101000020E61000006CD097DEFE604240D576137CD3B4F3BF
7552068,1461,22518066,Entire home/apt,,Kenya,,Nairobi,3,4,6,3,,100,,2 or 3 Cosy bedrooms fully furnished apartment,16:01.0,-1.293677,36.788702,0101000020E61000001825E82FF4644240F56569A7E6B2F4BF
12480225,1461,40514435,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,94,,"3 bed apartment,  Loresho Nairobi",16:01.0,-1.262284,36.744338,0101000020E6100000C495B377465F42409B3924B55032F4BF
8558251,1461,44920153,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,85,,FAIRACRES  HOUSE & SPA,16:01.0,-1.340945,36.737144,0101000020E6100000A8380EBC5A5E42406AC18BBE8274F5BF
1522925,1461,8127139,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,100,,NAIROBI GAMEPARK APARTMENTS,16:01.0,-1.33591,36.77491,0101000020E6100000F3AB394030634240C763062AE35FF5BF
16550277,1461,108597914,Entire home/apt,,Kenya,,Laikipia,0,4,16,10,,81,,"Beautiful Apartments near Mt. Kenya Fairmont, Nki.",16:01.0,-0.002298,37.082348,0101000020E61000000D7217618A8A4240CD22145B41D362BF
12662018,1461,24615135,Entire home/apt,,Kenya,,Kwale,0,0,2,1,,93,,Romantic Cottage close to the Ocean,16:01.0,-4.342227,39.563742,0101000020E6100000D9B0A6B228C84340973B33C1705E11C0
1763945,1461,9271845,Entire home/apt,,Kenya,,Nyeri,2,3,6,3,,100,,Kidogo Mazinaw Cottage,16:01.0,-0.097667,37.021921,0101000020E61000003D0CAD4ECE824240A4FFE55AB400B9BF
13382180,1461,76067639,Entire home/apt,,Kenya,,Nakuru,0,3,4,1,,100,,Charming holiday cottages,16:01.0,-0.456389,36.266838,0101000020E61000003FAA61BF27224240E54350357A35DDBF
12395382,1461,190827,Entire home/apt,,Kenya,,Kisumu,0,0,2,0,,100,,Elephant House,16:01.0,-0.200782,35.01537,0101000020E610000075ABE7A4F7814140770FD07D39B3C9BF
15014435,1461,90966609,Entire home/apt,,Kenya,,Kwale,0,3,4,1,,90,,Beachfront accommodation in Diani,16:01.0,-4.288305,39.58744,0101000020E61000005E2EE23B31CB4340D717096D392711C0
13354219,1461,699643,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,90,,"Splendid Space, Perfect Location, Great Views!",15:59.2,-1.288073,36.78736,0101000020E6100000DB166536C86442400DC51D6FF29BF4BF
14846977,1461,92929064,Entire home/apt,,Kenya,,Kilifi,1,0,6,3,,100,,"Archer House, Casuarina Point, Malindi",15:59.2,-3.250986,40.128807,0101000020E6100000793F6EBF7C104440E607AEF204020AC0
19282271,1461,11684296,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,"3 Bedroom Bungalow on Mbagathi Road, Nairobi",15:59.2,-1.307195,36.801304,0101000020E6100000B61325219166424060EAE74D45EAF4BF
7358982,1461,38556987,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,Safe Serene warm environment,15:59.2,-1.357846,36.741898,0101000020E6100000E17B7F83F65E4240171230BABCB9F5BF
17040943,1461,81909301,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,90,,2 BEDROOM BEAUTIFUL APARTMENT IN LAVINGTON,15:59.2,-1.297214,36.764528,0101000020E61000002A70B20DDC6142400F9D9E7763C1F4BF
12395451,1461,190827,Entire home/apt,,Kenya,,Kisumu,0,0,2,0,,100,,Monkey House,15:59.2,-0.192225,35.031449,0101000020E6100000F73E558506844140ED9E3C2CD49AC8BF
9828021,1461,49613887,Entire home/apt,,Kenya,,Nairobi,0,0,16,10,,100,,ELEMENTAITA BANDAS RESORT & RETREAT,15:59.2,-1.283142,36.822896,0101000020E61000002E01F8A75469424009FCE1E7BF87F4BF
2183195,1461,3528139,Entire home/apt,,Kenya,,Nairobi,1,0,8,4,,100,,Geo Mara 4 Bedrm Villa Near JKIA,15:59.2,-1.325358,36.837211,0101000020E6100000FD6CE4BA296B42401ADF1797AA34F5BF
19854497,1461,136353557,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,100,,State House Avenue 3 Bedroom + Sq To Let,15:59.2,-1.287184,36.812102,0101000020E6100000138255F5F267424091F3FE3F4E98F4BF
11875097,1461,63318291,Entire home/apt,,Kenya,,Nairobi,2,0,4,2,,100,,Sunny and Tranquil Apartment C10 at Ziana Springs,15:59.2,-1.296051,36.764774,0101000020E6100000626A4B1DE4614240672B2FF99FBCF4BF
14700278,1461,91420206,Entire home/apt,,Kenya,,Kilifi,2,0,4,2,,87,,Villa Isla del Amore - Watamu,15:59.2,-3.340322,40.035593,0101000020E6100000B77BB94F8E044440DFDFA0BDFAB80AC0
15075063,1461,95365576,Entire home/apt,,Kenya,,Kisii,0,0,16,10,,90,,Charming country style hotel.,15:57.2,-0.672016,34.773074,0101000020E6100000A7B1BD16F46241408670CCB22781E5BF
17201786,1461,2547373,Entire home/apt,,Kenya,,Nairobi,0,0,6,4,,100,,Cosmopolitan Family Friendly Home,15:57.2,-1.280899,36.780872,0101000020E61000005A2E1B9DF363424069AA27F38F7EF4BF
15337827,1461,91943486,Entire home/apt,,Kenya,,Kilifi,1,0,7,2,,98,,2 Bedroom Furnished Beach villa,15:57.2,-3.354137,40.009007,0101000020E6100000B037312427014440AD6D8AC745D50AC0
13235912,1461,73580899,Entire home/apt,,Kenya,,Laikipia,0,0,6,4,,85,,Nanyuki get away haven,15:57.2,0.008305,37.072857,0101000020E61000007024D06053894240FC6F253B3602813F
15184731,1461,96390655,Entire home/apt,,Kenya,,Nakuru,0,0,6,4,,99,,Amazing views and homely bungalow,15:57.2,-0.680627,36.490132,0101000020E61000008E5C37A5BC3E424075C93846B2C7E5BF
15593982,1461,97355619,Entire home/apt,,Kenya,,Mombasa,2,0,4,2,,93,,Cosy 2BD With Gym & Swimming pool.,15:57.2,-4.021116,39.722204,0101000020E61000002B85402E71DC434079B0C56E9F1510C0
18531630,1461,128658992,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,Gramo suites Nairobi,15:57.2,-1.276126,36.789388,0101000020E61000006CED7DAA0A6542406A34B918036BF4BF
11487124,1461,13822707,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,100,,SugarBowl House,15:57.2,-1.375934,36.758761,0101000020E6100000793D98141F6142407C45B75ED303F6BF
12395140,1461,190827,Entire home/apt,,Kenya,,Kisumu,0,0,2,0,,100,,Tilapia House,15:57.2,-0.21245,35.00534,0101000020E610000029AE2AFBAE8041406F8104C58F31CBBF
17375921,1461,23925691,Entire home/apt,,Kenya,,Nakuru,0,0,4,1,,100,,Malewa Mooring,15:57.2,-0.65112,36.423175,0101000020E61000000EBE30992A3642404BB0389CF9D5E4BF
5775946,1461,29966575,Entire home/apt,,Kenya,,Nyeri,1,0,4,1,,82,,Zawadi Cottage -  Aberdares ,15:57.2,-0.330495,36.956779,0101000020E6100000F23FF9BB777A424010751F80D426D5BF
11269330,1461,57285079,Entire home/apt,,Kenya,,Vihiga,0,0,4,2,,94,,"Sosa Villas, Gisambai",15:57.1,0.052316,34.750433,0101000020E61000006A6B44300E6041405C751DAA29C9AA3F
7313237,1461,38316262,Entire home/apt,,Kenya,,Kwale,2,0,5,2,,99,,Amani Luxury Apartments Diani Beach,15:57.1,-4.340125,39.556103,0101000020E61000008F1A13622EC743403F355EBA495C11C0
9516479,1461,49309623,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,Oasis Executive Suites,15:57.1,-1.257996,36.800566,0101000020E610000010255AF27866424026FBE769C020F4BF
